CodeId;CodeLanguage;CodeCountry;ExternalCode;MovementGroupID;MovementType;OptionDirection;ShortDescription;Caption;Created;CreatedBy;Modified;ModifiedBy;ValidFrom;ValidUntil;MovementSign;COAMovement;InternalCorrection;FeeCategory;EnumCaption;CustomField;IsIncome;CreateCashTransaction;FixCode;TaxLotProcessingTypeId;TaxableRPLCalculationDisabled;UniqueID;UpdateMask;IsPrepayment;MarketValueCalculationEnabled;RPLCalculationDisabled;CashTransactioncode;OverridesCodeId
5393;EN;EX;5393;4;1;3;Kunstwerken;Kunstwerken;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5393;-1;NULL;NULL;NULL;NULL;NULL
5393;EN;GB;5393;4;1;3;Kunstwerken;Kunstwerken;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5393;-1;NULL;NULL;NULL;NULL;NULL
5393;FR;BE;5393;4;1;3;Kunstwerken;Kunstwerken;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5393;-1;NULL;NULL;NULL;NULL;NULL
5393;NL;BE;5393;4;1;3;Kunstwerken;Kunstwerken;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5393;-1;NULL;NULL;NULL;NULL;NULL
5393;NL;NL;5393;4;1;3;Kunstwerken;Kunstwerken;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5393;-1;NULL;NULL;NULL;NULL;NULL
5394;EN;EX;5394;4;1;3;SWIFT;SWIFT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5394;-1;NULL;NULL;NULL;NULL;NULL
5394;EN;GB;5394;4;1;3;SWIFT;SWIFT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5394;-1;NULL;NULL;NULL;NULL;NULL
5394;FR;BE;5394;4;1;3;SWIFT;SWIFT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5394;-1;NULL;NULL;NULL;NULL;NULL
5394;NL;BE;5394;4;1;3;SWIFT;SWIFT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5394;-1;NULL;NULL;NULL;NULL;NULL
5394;NL;NL;5394;4;1;3;SWIFT;SWIFT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5394;-1;NULL;NULL;NULL;NULL;NULL
5395;EN;EX;5395;4;1;3;Kosten Bevek;Kosten Bevek;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5395;-1;NULL;NULL;NULL;NULL;NULL
5395;EN;GB;5395;4;1;3;Kosten Bevek;Kosten Bevek;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5395;-1;NULL;NULL;NULL;NULL;NULL
5395;FR;BE;5395;4;1;3;Frais Bevek;Frais Bevek;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5395;-1;NULL;NULL;NULL;NULL;NULL
5395;NL;BE;5395;4;1;3;Kosten Bevek;Kosten Bevek;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5395;-1;NULL;NULL;NULL;NULL;NULL
5395;NL;NL;5395;4;1;3;Kosten Bevek;Kosten Bevek;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5395;-1;NULL;NULL;NULL;NULL;NULL
5396;EN;EX;5396;4;1;3;Kosten datacommunicatie;Kosten datacommunicatie;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5396;-1;NULL;NULL;NULL;NULL;NULL
5396;EN;GB;5396;4;1;3;Kosten datacommunicatie;Kosten datacommunicatie;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5396;-1;NULL;NULL;NULL;NULL;NULL
5396;FR;BE;5396;4;1;3;Kosten datacommunicatie;Kosten datacommunicatie;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5396;-1;NULL;NULL;NULL;NULL;NULL
5396;NL;BE;5396;4;1;3;Kosten datacommunicatie;Kosten datacommunicatie;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5396;-1;NULL;NULL;NULL;NULL;NULL
5396;NL;NL;5396;4;1;3;Kosten datacommunicatie;Kosten datacommunicatie;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5396;-1;NULL;NULL;NULL;NULL;NULL
5397;EN;EX;5397;4;1;3;Recuperatie personeelskosten;Recuperatie personeelskosten;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5397;-1;NULL;NULL;NULL;NULL;NULL
5397;EN;GB;5397;4;1;3;Recuperatie personeelskosten;Recuperatie personeelskosten;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5397;-1;NULL;NULL;NULL;NULL;NULL
5397;FR;BE;5397;4;1;3;Recuperatie personeelskosten;Recuperatie personeelskosten;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5397;-1;NULL;NULL;NULL;NULL;NULL
5397;NL;BE;5397;4;1;3;Recuperatie personeelskosten;Recuperatie personeelskosten;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5397;-1;NULL;NULL;NULL;NULL;NULL
5397;NL;NL;5397;4;1;3;Recuperatie personeelskosten;Recuperatie personeelskosten;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5397;-1;NULL;NULL;NULL;NULL;NULL
5398;EN;EX;5398;4;1;3;Stock Exchange Tax;Stock Exchange Tax;2007-10-26 00:00:00.000;GPA;2007-10-26 00:00:00.000;GPA;NULL;NULL;3;0;1;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5398;-1;NULL;NULL;NULL;NULL;NULL
5398;EN;GB;5398;4;1;3;Stock Exchange Tax;Stock Exchange Tax;2007-10-26 00:00:00.000;GPA;2007-10-26 00:00:00.000;GPA;NULL;NULL;3;0;1;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5398;-1;NULL;NULL;NULL;NULL;NULL
5398;FR;BE;5398;4;1;3;Imp“t de Bourse;Imp“t de Bourse;2007-10-26 00:00:00.000;GPA;2007-10-26 00:00:00.000;GPA;NULL;NULL;3;0;1;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5398;-1;NULL;NULL;NULL;NULL;NULL
5398;NL;BE;5398;4;1;3;Beurstaks;Beurstaks;2007-10-26 00:00:00.000;GPA;2007-10-26 00:00:00.000;GPA;NULL;NULL;3;0;1;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5398;-1;NULL;NULL;NULL;NULL;NULL
5398;NL;NL;5398;4;1;3;Stock Exchange Tax;Stock Exchange Tax;2007-10-26 00:00:00.000;GPA;2007-10-26 00:00:00.000;GPA;NULL;NULL;3;0;1;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5398;-1;NULL;NULL;NULL;NULL;NULL
5399;EN;EX;5399;3;1;3;VAT transfer fee;VAT transfer fee;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5399;-1;NULL;NULL;NULL;NULL;NULL
5399;EN;GB;5399;3;1;3;VAT transfer fee;VAT transfer fee;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5399;-1;NULL;NULL;NULL;NULL;NULL
5399;FR;BE;5399;3;1;3;TVA frais virement;TVA frais virement;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5399;-1;NULL;NULL;NULL;NULL;NULL
5399;NL;BE;5399;3;1;3;BTW overschrijvingskosten;BTW overschrijvingskosten;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5399;-1;NULL;NULL;NULL;NULL;NULL
5399;NL;NL;5399;3;1;3;VAT transfer fee;VAT transfer fee;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5399;-1;NULL;NULL;NULL;NULL;NULL
5400;EN;EX;5400;3;1;3;Transaction cost withdrawal;Transaction cost withdrawal;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5400;-1;NULL;NULL;NULL;NULL;NULL
5400;EN;GB;5400;3;1;3;Transaction cost withdrawal;Transaction cost withdrawal;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5400;-1;NULL;NULL;NULL;NULL;NULL
5400;FR;BE;5400;3;1;3;Frais transaction retrait guichet;Frais transaction retrait guichet;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5400;-1;NULL;NULL;NULL;NULL;NULL
5400;NL;BE;5400;3;1;3;Transactiekosten loketopname;Transactiekosten loketopname;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5400;-1;NULL;NULL;NULL;NULL;NULL
5400;NL;NL;5400;3;1;3;Transaction cost withdrawal;Transaction cost withdrawal;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5400;-1;NULL;NULL;NULL;NULL;NULL
5401;EN;EX;5401;4;1;3;VASTECOM;VASTECOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5401;-1;NULL;NULL;NULL;NULL;NULL
5401;EN;GB;5401;4;1;3;VASTECOM;VASTECOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5401;-1;NULL;NULL;NULL;NULL;NULL
5401;FR;BE;5401;4;1;3;VASTECOM;VASTECOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5401;-1;NULL;NULL;NULL;NULL;NULL
5401;NL;BE;5401;4;1;3;xxx nistratieve kosten voor kluis;VASTECOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5401;-1;NULL;NULL;NULL;NULL;NULL
5401;NL;NL;5401;4;1;3;VASTECOM;VASTECOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5401;-1;NULL;NULL;NULL;NULL;NULL
5402;EN;EX;5402;4;1;3;VARICOM;VARICOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5402;-1;NULL;NULL;NULL;NULL;NULL
5402;EN;GB;5402;4;1;3;VARICOM;VARICOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5402;-1;NULL;NULL;NULL;NULL;NULL
5402;FR;BE;5402;4;1;3;VARICOM;VARICOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5402;-1;NULL;NULL;NULL;NULL;NULL
5402;NL;BE;5402;4;1;3;VARICOM;VARICOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5402;-1;NULL;NULL;NULL;NULL;NULL
5402;NL;NL;5402;4;1;3;VARICOM;VARICOM;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5402;-1;NULL;NULL;NULL;NULL;NULL
5403;EN;EX;5403;4;1;3;BIJKRCHT;BIJKRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5403;-1;NULL;NULL;NULL;NULL;NULL
5403;EN;GB;5403;4;1;3;BIJKRCHT;BIJKRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5403;-1;NULL;NULL;NULL;NULL;NULL
5403;FR;BE;5403;4;1;3;BIJKRCHT;BIJKRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5403;-1;NULL;NULL;NULL;NULL;NULL
5403;NL;BE;5403;4;1;3;BIJKRCHT;BIJKRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5403;-1;NULL;NULL;NULL;NULL;NULL
5403;NL;NL;5403;4;1;3;BIJKRCHT;BIJKRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5403;-1;NULL;NULL;NULL;NULL;NULL
5404;EN;EX;5404;4;1;3;VASTRCHT;VASTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5404;-1;NULL;NULL;NULL;NULL;NULL
5404;EN;GB;5404;4;1;3;VASTRCHT;VASTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5404;-1;NULL;NULL;NULL;NULL;NULL
5404;FR;BE;5404;4;1;3;VASTRCHT;VASTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5404;-1;NULL;NULL;NULL;NULL;NULL
5404;NL;BE;5404;4;1;3;VASTRCHT;VASTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5404;-1;NULL;NULL;NULL;NULL;NULL
5404;NL;NL;5404;4;1;3;VASTRCHT;VASTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5404;-1;NULL;NULL;NULL;NULL;NULL
5405;EN;EX;5405;4;1;3;PROVBUIT;PROVBUIT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5405;-1;NULL;NULL;NULL;NULL;NULL
5405;EN;GB;5405;4;1;3;PROVBUIT;PROVBUIT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5405;-1;NULL;NULL;NULL;NULL;NULL
5405;FR;BE;5405;4;1;3;PROVBUIT;PROVBUIT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5405;-1;NULL;NULL;NULL;NULL;NULL
5405;NL;BE;5405;4;1;3;PROVBUIT;PROVBUIT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5405;-1;NULL;NULL;NULL;NULL;NULL
5405;NL;NL;5405;4;1;3;PROVBUIT;PROVBUIT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5405;-1;NULL;NULL;NULL;NULL;NULL
5406;EN;EX;5406;4;1;3;QUOTRCHT;QUOTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5406;-1;NULL;NULL;NULL;NULL;NULL
5406;EN;GB;5406;4;1;3;QUOTRCHT;QUOTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5406;-1;NULL;NULL;NULL;NULL;NULL
5406;FR;BE;5406;4;1;3;QUOTRCHT;QUOTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5406;-1;NULL;NULL;NULL;NULL;NULL
5406;NL;BE;5406;4;1;3;QUOTRCHT;QUOTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5406;-1;NULL;NULL;NULL;NULL;NULL
5406;NL;NL;5406;4;1;3;QUOTRCHT;QUOTRCHT;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5406;-1;NULL;NULL;NULL;NULL;NULL
5407;EN;EX;5407;4;1;3;KOSTCORR;KOSTCORR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5407;-1;NULL;NULL;NULL;NULL;NULL
5407;EN;GB;5407;4;1;3;KOSTCORR;KOSTCORR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5407;-1;NULL;NULL;NULL;NULL;NULL
5407;FR;BE;5407;4;1;3;KOSTCORR;KOSTCORR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5407;-1;NULL;NULL;NULL;NULL;NULL
5407;NL;BE;5407;4;1;3;KOSTCORR;KOSTCORR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5407;-1;NULL;NULL;NULL;NULL;NULL
5407;NL;NL;5407;4;1;3;KOSTCORR;KOSTCORR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5407;-1;NULL;NULL;NULL;NULL;NULL
5408;EN;EX;5408;4;1;3;KOSTVCOR;KOSTVCOR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5408;-1;NULL;NULL;NULL;NULL;NULL
5408;EN;GB;5408;4;1;3;KOSTVCOR;KOSTVCOR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5408;-1;NULL;NULL;NULL;NULL;NULL
5408;FR;BE;5408;4;1;3;KOSTVCOR;KOSTVCOR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5408;-1;NULL;NULL;NULL;NULL;NULL
5408;NL;BE;5408;4;1;3;KOSTVCOR;KOSTVCOR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5408;-1;NULL;NULL;NULL;NULL;NULL
5408;NL;NL;5408;4;1;3;KOSTVCOR;KOSTVCOR;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5408;-1;NULL;NULL;NULL;NULL;NULL
5409;EN;EX;5409;4;1;3;KOSTCORB;KOSTCORB;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5409;-1;NULL;NULL;NULL;NULL;NULL
5409;EN;GB;5409;4;1;3;KOSTCORB;KOSTCORB;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5409;-1;NULL;NULL;NULL;NULL;NULL
5409;FR;BE;5409;4;1;3;KOSTCORB;KOSTCORB;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5409;-1;NULL;NULL;NULL;NULL;NULL
5409;NL;BE;5409;4;1;3;KOSTCORB;KOSTCORB;2007-10-26 00:00:00.000;GPA;2024-05-29 14:58:39.000;MasterConfig;NULL;1900-01-01 00:00:00.000;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pmc:5409;-1;NULL;NULL;NULL;NULL;NULL
